wkt_geom	ADE	GF	BSG	RS	AGS	SDV_RS	GEN	BEZ	IBZ	BEM	NBD	SN_L	SN_R	SN_K	SN_V1	SN_V2	SN_G	FK_S3	NUTS	RS_0	AGS_0	WSK	DEBKG_ID
POLYGON((3586673.90870719868689775 5284339.44700305722653866,3587147.9834250807762146 5284270.78444726672023535,3587458.27710469625890255 5284501.73772987257689238,3587725.39452598430216312 5284437.01236055698245764,3587864.45917503954842687 5284480.71428642049431801,3588083.37076351093128324 5284580.94948684517294168,3588220.08452397817745805 5284591.62367825675755739,3588360.10763737186789513 5284535.40043973363935947,3588402.29964548395946622 5284371.32054037321358919,3588330.46474835509434342 5284313.94500521291047335,3588285.19333480019122362 5284278.07795546296983957,3588298.13784675812348723 5284076.44658163655549288,3588668.9332854300737381 5283718.91882562730461359,3588639.97436272073537111 5283462.49860193394124508,3588895.39717117743566632 5283484.49146874342113733,3588952.8499473761767149 5283408.66091601923108101,3588957.98210050817579031 5283401.76545101869851351,3588973.88715286087244749 5283355.10398427210748196,3588987.71585574187338352 5283312.39956600964069366,3589027.261015550699085 5283130.27956736460328102,3589067.07830562395974994 5282883.2028460968285799,3589070.50573174050077796 5282861.28272356186062098,3589125.13996124733239412 5282878.34326108358800411,3589282.98987238528206944 5282932.40449428558349609,3589370.14273671107366681 5282973.0883296299725771,3589438.23566276067867875 5283017.396644894964993,3589505.89842403121292591 5283083.68382081855088472,3589553.97151529788970947 5283129.59902499802410603,3589576.67573170876130462 5283144.03544686455279589,3589617.44095605006441474 5283154.82775952853262424,3589641.26156062772497535 5283163.28948776610195637,3589670.88088737009093165 5283181.85897091310471296,3589696.21073507284745574 5283215.3358400808647275,3589750.08449486596509814 5283322.3295259540900588,3590098.82572052627801895 5283223.21694779116660357,3590112.9531427170149982 5283318.43888574745506048,3590595.05605047987774014 5283196.94917631801217794,3590611.84215824212878942 5283156.30120280757546425,3590619.63684264896437526 5283115.4772963710129261,3590615.44297888642176986 5283074.41881387028843164,3590614.55897283926606178 5283017.43432759400457144,3590615.51668758178129792 5282968.48129861894994974,3590626.4452860145829618 5282920.72282027546316385,3590660.46912780357524753 5282867.4197314977645874,3590750.59799195034429431 5282858.18959713447839022,3590933.87239542650058866 5282838.78869212791323662,3591184.28317770967260003 5282912.64780085533857346,3591201.64500096021220088 5282638.14612813480198383,3591296.02768237516283989 5282309.18423496186733246,3591578.30381634412333369 5282286.72145608998835087,3591771.11852050852030516 5282290.49223183281719685,3591780.10700478916987777 5282239.69762310385704041,3591976.31242047669366002 5282274.51632829289883375,3592046.53821143880486488 5282260.89817922841757536,3592091.92165607819333673 5282188.827927534468472,3592104.33673466090112925 5282116.11309551540762186,3592060.06780566787347198 5281824.41716861724853516,3591923.685092868283391 5281745.79499014094471931,3591929.98877521697431803 5281678.95748002547770739,3592019.0786405079998076 5281671.70467568375170231,3592026.85304003488272429 5281631.88011897169053555,3592033.49169551208615303 5281599.02926426753401756,3592000.11040145345032215 5281568.39419685211032629,3591982.45978624001145363 5281551.05906855501234531,3592047.03620179463177919 5281417.40096334088593721,3592006.13445386383682489 5281413.60304120928049088,3591967.21124812867492437 5281410.84320026449859142,3591919.47252160869538784 5281398.91627796366810799,3592056.06423204392194748 5281057.78978847991675138,3591877.87738362234085798 5280612.56851417291909456,3592025.98053557612001896 5280500.5325545072555542,3591882.87644293392077088 5280356.81911563128232956,3592014.80277425050735474 5280305.43057438731193542,3592094.12249635113403201 5280388.93214654549956322,3592165.31007835594937205 5280121.48480239789932966,3592299.73221423150971532 5280198.06797262653708458,3592497.9576435461640358 5280027.0472701508551836,3592331.04808895289897919 5279516.09134381450712681,3591900.60289531946182251 5279091.93060051836073399,3591798.78196011064574122 5279085.94262358080595732,3591738.8381634159013629 5279033.80193228460848331,3591594.38561293669044971 5278908.05317106749862432,3591438.46537673939019442 5278959.97109498549252748,3591427.39817567402496934 5278963.75226188078522682,3591407.63283051922917366 5278952.37254556361585855,3591236.69892690610140562 5278852.08977838419377804,3590805.02790702506899834 5278797.67653471417725086,3590600.24610394658520818 5278690.73478092718869448,3590294.91799089871346951 5278972.5851242346689105,3589866.18620389420539141 5278921.22367447055876255,3589728.55370488669723272 5278804.60088128130882978,3589793.07389293378219008 5278724.91334276460111141,3589560.75165635347366333 5278595.444643534719944,3589479.58725834405049682 5278351.00711273495107889,3589608.71206708811223507 5278340.54193407110869884,3589607.20267603825777769 5278315.5279382960870862,3589605.00699275080114603 5278274.51047159545123577,3589412.96499788947403431 5278282.74504963681101799,3589409.47504641301929951 5278205.72470353450626135,3589324.67765380069613457 5278198.06899382639676332,3589399.71530948113650084 5278091.60480821039527655,3589402.96638756478205323 5278078.67654368374496698,3589408.46954556740820408 5278052.80046930070966482,3589401.45703655341640115 5278053.66261753812432289,3588926.83897569356486201 5278100.33877761382609606,3588511.89764962904155254 5277906.33268840238451958,3588512.03452511643990874 5277899.33976099174469709,3588514.52134739747270942 5277874.40413824189454317,3588518.32001326233148575 5277833.50425291713327169,3588796.28603880293667316 5277622.08199202176183462,3588797.15999188320711255 5277424.22396198753267527,3588842.01076261512935162 5277277.19539190642535686,3588362.94390261685475707 5277142.8970251614227891,3588400.95678431866690516 5276936.77281983755528927,3587741.83537840144708753 5276607.07055428996682167,3587128.46307197446003556 5276493.12513582594692707,3586330.10494016436859965 5276231.64583888649940491,3585716.91058598645031452 5275802.90211211610585451,3585396.1696128947660327 5276259.31493760645389557,3585521.00217664381489158 5276365.69419589266180992,3585485.51062654098495841 5276493.9151204451918602,3585255.12208887096494436 5276623.31272617168724537,3585230.48199093108996749 5276809.70915064215660095,3585145.70733880950137973 5276953.95336813386529684,3584879.07951964484527707 5276790.82785998284816742,3584826.33019977016374469 5276881.73436080664396286,3584799.65203690668568015 5277019.12250472139567137,3584788.70252240169793367 5277016.90910040494054556,3584691.23424199828878045 5276993.01211418863385916,3584573.80609376123175025 5277120.62594090308994055,3584443.03882744908332825 5277062.09756914433091879,3584213.5693859625607729 5277042.60693786945194006,3584114.82830260135233402 5276981.70830655377358198,3584045.17444789782166481 5277017.31828850228339434,3583973.52261376986280084 5277052.88903758581727743,3583905.80853826925158501 5276989.60075061954557896,3583680.43160204589366913 5277169.06110539473593235,3583542.8295160117559135 5277051.43561479169875383,3583454.74384623486548662 5277058.701620121486485,3583362.60350471967831254 5277068.88606067001819611,3582872.95710442727431655 5276761.47056197095662355,3582890.9604695737361908 5276607.92385582160204649,3582801.62225220538675785 5276577.18947870284318924,3582721.23555570980533957 5276548.62942400947213173,3582708.38970747543498874 5276337.51485366653650999,3582580.87653690716251731 5276266.05735780857503414,3582528.42180422507226467 5276240.04418979398906231,3582503.78111400175839663 5276222.57168641593307257,3582501.01950538344681263 5276210.52533599641174078,3582499.13922161515802145 5276204.4923579478636384,3582504.58494885638356209 5276181.61429696064442396,3582516.88614570209756494 5276165.86620835587382317,3582534.10371112544089556 5276154.21199280768632889,3582555.35631827730685472 5276140.6382788922637701,3582571.6337323859333992 5276125.96757179591804743,3582586.10927283251658082 5276101.26805191766470671,3582596.68699604691937566 5276071.49531367607414722,3582614.10058223456144333 5276049.85149492789059877,3582625.14793316042050719 5276047.07027454767376184,3582635.96003345446661115 5276056.27656788472086191,3582646.69371915655210614 5276069.47870034724473953,3582662.67705133417621255 5276069.79238046798855066,3582688.02347992965951562 5276051.30226500425487757,3582703.65476924367249012 5276018.63066780753433704,3582701.55965533666312695 5275972.61973117850720882,3582480.26260242704302073 5275893.32586743962019682,3582073.61025815736502409 5275838.37477661669254303,3581767.77575167454779148 5275738.43267644569277763,3581202.64464937103912234 5275662.37887827679514885,3580889.58547736518085003 5275523.31865066848695278,3580848.16262211930006742 5275393.59075971972197294,3580422.86227189097553492 5275474.17731301300227642,3580296.49844172969460487 5275649.57653278950601816,3580332.86120321368798614 5275935.10224622767418623,3580325.45445859665051103 5276006.9091762388125062,3580518.80372300138697028 5275931.75992074981331825,3580583.24688973324373364 5275907.04307520855218172,3580622.77329435897991061 5275929.80501954816281796,3580754.20166742149740458 5276005.3385951891541481,3580911.32838676916435361 5276095.36764563340693712,3580939.06981735490262508 5276514.63758460991084576,3580868.8252696804702282 5276631.18063995521515608,3580679.27066691732034087 5276818.33232844900339842,3580869.33913793554529548 5277062.90940765850245953,3580954.44377635698765516 5277156.52150763012468815,3580812.07508008228614926 5277332.6088785482570529,3580702.45786081766709685 5277469.3655407689511776,3580782.88172791339457035 5277546.89652253594249487,3580877.05579233821481466 5277636.68992030713707209,3580772.0798561405390501 5277791.52661707997322083,3580736.0168743054382503 5277846.78213479742407799,3580988.68488776497542858 5278211.51561134681105614,3580912.54318259470164776 5278322.94769772980362177,3581027.12733710929751396 5278442.12429674621671438,3581120.39960388746112585 5278577.87150357477366924,3580997.22716545127332211 5278692.3775551114231348,3580925.96410204004496336 5278758.9344220208004117,3580948.41074602818116546 5278786.35833369847387075,3581318.9184156428091228 5279257.3446149630472064,3581304.69911450427025557 5279273.21604403294622898,3581192.2184058609418571 5279398.76529559027403593,3581300.67071473971009254 5279575.78635101672261953,3581389.95347517728805542 5279558.55213084723800421,3581435.04175582202151418 5279654.37852374464273453,3581383.3850918235257268 5279740.30952999088913202,3581335.92053767014294863 5279816.32914413046091795,3581362.47751717455685139 5279939.77435686811804771,3581393.48002057429403067 5280091.28968900255858898,3581339.35593472234904766 5280150.18922816123813391,3581308.73851762525737286 5280182.56728947069495916,3581394.82673354027792811 5280226.2325484910979867,3581453.19829225959256291 5280256.36132196988910437,3581603.06182389939203858 5280411.21142777428030968,3581605.48975213617086411 5280440.24124616570770741,3581619.86639448115602136 5280471.50455700047314167,3581655.14349127281457186 5280507.17597076948732138,3581816.8795852935872972 5280617.28711000084877014,3581857.05368694430217147 5280658.05164546053856611,3581894.30930335680022836 5280694.76131714973598719,3581965.41158753493800759 5280789.10085720010101795,3581823.83762802788987756 5281077.14223125111311674,3582005.73462954629212618 5281076.71749321650713682,3582186.63268874632194638 5281076.27282815054059029,3582201.73390221782028675 5281121.54199965950101614,3582218.0680031580850482 5281205.81168334279209375,3582230.71844000834971666 5281324.98784319963306189,3582232.14594032429158688 5281404.96735675726085901,3582235.86573261907324195 5281470.00103260390460491,3582211.33863330958411098 5281548.47151051182299852,3582173.72627843450754881 5281631.68201033119112253,3582157.1715293237939477 5281711.30855856370180845,3582184.61241989582777023 5281789.80048624705523252,3582199.63518922682851553 5281839.06602841429412365,3582198.77189602050930262 5281883.02258631773293018,3582182.15986660262569785 5281914.6770568722859025,3582152.61954209208488464 5281943.07940609659999609,3582079.92549595981836319 5281980.62811540067195892,3582062.76570559153333306 5281989.28564829099923372,3582030.30678600678220391 5282013.63304880913347006,3582015.8889324520714581 5282035.3366249855607748,3581901.13459077337756753 5282178.99482542090117931,3581872.55388793768361211 5282209.4147927314043045,3581844.16941211139783263 5282229.84460390452295542,3581808.32084021810442209 5282274.11340191587805748,3581882.36377909919247031 5282320.5410419711843133,3581900.1497939471155405 5282330.88445986248552799,3581967.79196801502257586 5282245.2652985192835331,3582035.29667366854846478 5282166.63924644887447357,3582366.62433024542406201 5281954.06908416841179132,3582444.86363544827327132 5281819.89668636862188578,3582502.51495041977614164 5281734.08125019352883101,3582599.5236612306907773 5281697.9598759301006794,3582680.10615748493000865 5281647.62285255547612906,3582788.25420026434585452 5281636.7542339013889432,3582850.34972137864679098 5281629.97828480508178473,3582911.50507201254367828 5281620.18564849533140659,3582973.6790412194095552 5281609.4135779058560729,3583049.956816500518471 5281592.92198156286031008,3583093.14958374202251434 5281581.77718956023454666,3583153.42356883687898517 5281565.97072571236640215,3583290.11254098219797015 5281526.67936996091157198,3583334.38272241968661547 5281511.55804072041064501,3583454.16687182197347283 5281467.93704763613641262,3583498.41741123655810952 5281453.81466111075133085,3583527.50633397931233048 5281448.38923690281808376,3583688.52067836467176676 5281595.46271333936601877,3583684.14845293667167425 5281818.24292671959847212,3583938.13153581134974957 5281913.17367357015609741,3584006.16018605697900057 5282062.42026374395936728,3584227.50918651977553964 5282190.69002243410795927,3584410.99466935824602842 5282262.24992289859801531,3584495.06727423192933202 5282408.81344162672758102,3584674.22356284875422716 5282548.24798069801181555,3584878.16085090162232518 5282596.22291709762066603,3584930.63788756402209401 5282723.17807513568550348,3584922.74279822688549757 5282819.96609438676387072,3584977.02158620813861489 5283007.92108618747442961,3584924.09086466254666448 5283209.76384513825178146,3585100.95608609821647406 5283466.08598796837031841,3585121.42536897305399179 5283594.41313558630645275,3585041.69732947694137692 5283735.76609609462320805,3584938.58074897201731801 5283795.70715158618986607,3584946.27795193903148174 5283912.79047278873622417,3584892.32833082461729646 5284064.64364663977175951,3584778.41666749399155378 5284216.3198626721277833,3585018.94791701249778271 5284385.94446876831352711,3585030.07287169015035033 5284532.07910600863397121,3585587.08433214202523232 5285024.73208268452435732,3585615.68325353087857366 5285197.19566398859024048,3585581.28356503462418914 5285320.45051409676671028,3585595.03323765238747001 5285536.59801075607538223,3585592.30951210763305426 5285624.49490842316299677,3585654.77988766878843307 5285598.73560034204274416,3585821.87670652661472559 5285538.04940914083272219,3585876.19782306812703609 5285520.12561232130974531,3586035.12570246402174234 5285468.27378004789352417,3586229.99973487248644233 5285418.12608127668499947,3586379.7988005243241787 5285373.09075361583381891,3586430.43719299230724573 5285135.21886163670569658,3586625.97645896254107356 5285051.1025198707357049,3586727.93751005129888654 5284846.21854973118752241,3586597.27705933479592204 5284577.80786048993468285,3586673.90870719868689775 5284339.44700305722653866))	6	4	1	097805745144	09780144	097805745144	Weitnau	Gemeinde	64	gemeinschaftsangehörig	ja	09	7	80	57	45	144	R	DE27E	097805745144	09780144	1997-01-01	DEBKGDL20000E594
